SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2207 12th Ave,San Francisco,CA,94116,2200000,2,1.0,San Francisco,,4351,1949,2,,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2207-12th-Ave-94116/home/1813240,San Francisco MLS,421592071,N,Y,37.7470876,-122.4686722
MLS Listing,,Condo/Co-op,855 Folsom St #307,San Francisco,CA,94107,799000,1,1.5,San Francisco,,55687,2001,2,,694,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-307/home/22880089,San Francisco MLS,421591281,N,Y,37.7810381,-122.4022553
MLS Listing,,Condo/Co-op,355 1st St #2104,San Francisco,CA,94105,1095000,1,1.0,San Francisco,795,38571,2004,2,1377,854,Active,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-2104/home/176344228,San Francisco MLS,421585307,N,Y,37.7868803,-122.3934978
MLS Listing,,Single Family Residential,214 Putnam St,San Francisco,CA,94110,998000,3,3.0,San Francisco,2255,1750,1996,2,443,,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/214-Putnam-St-94110/home/1939781,San Francisco MLS,421568816,N,Y,37.7365481,-122.4111875
MLS Listing,,Single Family Residential,372 Laidley St,San Francisco,CA,94131,1895000,3,2.0,San Francisco,1744,2500,1900,2,1087,,Active,September-12-2021 12:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/372-Laidley-St-94131/home/1869399,San Francisco MLS,421592917,N,Y,37.7373558,-122.4292171
MLS Listing,,Condo/Co-op,25 Sierra St #308,San Francisco,CA,94107,995000,2,2.0,San Francisco,1050,48750,2006,2,948,772,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/25-Sierra-St-94107/unit-308/home/12402484,San Francisco MLS,421591204,N,Y,37.7581553,-122.3956945
MLS Listing,,Condo/Co-op,4483 23rd St #4,San Francisco,CA,94114,1049000,2,1.0,San Francisco,924,2848,1968,2,1135,350,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/4483-23rd-St-94114/unit-4/home/17306319,San Francisco MLS,421591967,N,Y,37.752183,-122.4422022
MLS Listing,,Condo/Co-op,425 1st St #805,SAN FRANCISCO,CA,94105,874000,1,1.0,SAN FRANCISCO,710,,2008,2,1231,1146,Active,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-805/home/17306650,MLSListings,ML81861838,N,Y,37.7857365,-122.3921923
MLS Listing,,Condo/Co-op,478 10th Ave,San Francisco,CA,94118,1575000,3,2.0,San Francisco,1765,2996,1915,2,892,371,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/478-10th-Ave-94118/home/2030959,San Francisco MLS,421592747,N,Y,37.7793325,-122.4681281
MLS Listing,,Single Family Residential,319 Montcalm St,San Francisco,CA,94110,1799000,3,2.0,San Francisco,2000,2500,1900,2,900,,Active,September-12-2021 12:00 PM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/319-Montcalm-St-94110/home/946809,San Francisco MLS,421590863,N,Y,37.7454403,-122.409672
MLS Listing,,Single Family Residential,2640 Baker St,San Francisco,CA,94123,9500000,4,4.0,San Francisco,5385,2809,1926,2,1764,,Active,September-14-2021 10:00 AM,September-14-2021 11:30 AM,http://www.redfin.com/CA/San-Francisco/2640-Baker-St-94123/home/1499148,San Francisco MLS,421591180,N,Y,37.7955085,-122.4450572
MLS Listing,,Multi-Family (2-4 Unit),55 - 57 Delmar St,San Francisco,CA,94117,2195000,5,1.0,San Francisco,2276,2000,,2,964,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Delmar-St-94117/home/1739888,San Francisco MLS,421589806,N,Y,37.7681038,-122.4459146
MLS Listing,,Multi-Family (2-4 Unit),477 - 481 Duboce Ave,San Francisco,CA,94117,3898000,2,4.0,San Francisco,4428,2748,,2,880,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/477-Duboce-Ave-94117/home/1726269,San Francisco MLS,421589820,N,Y,37.7690928,-122.4308005
MLS Listing,,Single Family Residential,170 Prague St,San Francisco,CA,94112,928000,4,2.0,San Francisco,1300,2495,1928,2,714,,Active,September-12-2021 11:00 AM,September-12-2021 12:30 PM,http://www.redfin.com/CA/San-Francisco/170-Prague-St-94112/home/1922956,San Francisco MLS,421592497,N,Y,37.7195061,-122.4271002
MLS Listing,,Single Family Residential,55 Rousseau St,San Francisco,CA,94112,1688000,3,2.0,San Francisco,1935,2400,2001,2,872,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Rousseau-St-94112/home/1823366,San Francisco MLS,421592333,N,Y,37.7336827,-122.4301118
MLS Listing,,Condo/Co-op,71 Ramona Ave,San Francisco,CA,94103,1349000,2,1.0,San Francisco,1251,1875,1911,2,1078,300,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/71-Ramona-Ave-94103/home/1940987,San Francisco MLS,421591019,N,Y,37.7669066,-122.4250793
MLS Listing,,Condo/Co-op,1425 Golden Gate Ave,San Francisco,CA,94115,2795000,4,3.0,San Francisco,2971,2618,1890,2,941,500,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1425-Golden-Gate-Ave-94115/home/1011328,San Francisco MLS,421591650,N,Y,37.7791407,-122.4341891
MLS Listing,,Condo/Co-op,733 Front St #409,San Francisco,CA,94111,1095000,1,,San Francisco,1006,20241,2007,2,1088,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/733-Front-St-94111/unit-409/home/21966926,San Francisco MLS,421591209,N,Y,37.7980575,-122.4000623
MLS Listing,,Single Family Residential,33 Bella Vista Way,San Francisco,CA,94127,1395000,3,2.0,San Francisco,,,,2,,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/33-Bella-Vista-Way-94127/home/1889852,San Francisco MLS,421590633,N,Y,37.7377303,-122.4473894
MLS Listing,,Single Family Residential,1124 Stanyan St,San Francisco,CA,94117,3995000,4,3.5,San Francisco,2925,2705,1904,2,1366,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1124-Stanyan-St-94117/home/1031589,San Francisco MLS,421583802,N,Y,37.7639461,-122.4522749
MLS Listing,,Single Family Residential,761 Noe St,San Francisco,CA,94114,1495000,2,1.0,San Francisco,,1258,1941,2,,,Active,September-12-2021 12:00 PM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/761-Noe-St-94114/home/1212597,San Francisco MLS,421590257,N,Y,37.7567744,-122.4321747
MLS Listing,,Condo/Co-op,3177 California St,San Francisco,CA,94115,1195000,3,2.0,San Francisco,1073,3255,,2,1114,365,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3177-California-St-94115/home/99788196,San Francisco MLS,421582186,N,Y,37.7870586,-122.4463384
MLS Listing,,Condo/Co-op,622 Peralta Ave,San Francisco,CA,94110,899000,2,1.0,San Francisco,844,1750,1965,2,1065,300,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/622-Peralta-Ave-94110/home/40629233,San Francisco MLS,421587534,N,Y,37.742815,-122.408932
